track_id,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,duration_ms,duration_min,music_profile
7tNJo8NJ7fhprfjyDgdH2A,0.786,0.248,0.865,0.868,0.0384,0.0,0.116,141.185,175333,2.9222166666666665,Acústica
0r0n2wJdxlpOGaGHHsg3xB,0.428,0.534,0.296,0.422,0.0268,0.000541,0.37,87.931,261720,4.362,Equilibrada
1zdIAlWYYYpEv9FW6Wf1b8,0.628,0.417,0.81,0.876,0.0431,0.132,0.297,120.907,127560,2.126,Acústica
6VAhZeKPdiZgYUXTTPX7Vw,0.581,0.301,0.824,0.958,0.0903,0.0,0.14,151.157,175373,2.9228833333333335,Acústica
2hLDFReBrqa9YqQWMzK5mq,0.419,0.308,0.618,0.937,0.0292,1.14e-05,0.229,177.797,152216,2.5369333333333333,Acústica
4bSeqzJWo0QvCwZQuvncmY,0.584,0.321,0.314,0.887,0.0319,0.0,0.0871,118.972,161093,2.6848833333333335,Acústica
1ExiDxH5nkar8fY0HDmc9W,0.625,0.859,0.731,0.211,0.0322,0.000103,0.264,121.939,181346,3.0224333333333333,Positiva
6qVL3WmCO8ybEJtHZDDMHq,0.569,0.895,0.644,0.0207,0.0541,8.6e-06,0.141,126.123,255000,4.25,Equilibrada
13zULsCWYo7vc3fGHMafE5,0.668,0.473,0.888,0.443,0.0583,0.0,0.224,112.213,140000,2.3333333333333335,Positiva
2FfjmNHnjoPJ1z72AMh669,0.444,0.199,0.377,0.856,0.0285,0.0,0.222,91.811,173466,2.8911,Acústica
7yUU5RdFpJGtqA2eitU9y2,0.39,0.212,0.471,0.846,0.0284,0.000104,0.127,88.525,144466,2.407766666666667,Acústica
6amg83jP3eiK3FR5yNQwMb,0.543,0.204,0.512,0.783,0.0313,1.78e-06,0.0929,110.41,175933,2.9322166666666667,Acústica
6hexxZOCK970tccs7eKuLQ,0.502,0.171,0.218,0.678,0.0295,0.000235,0.101,130.45,193760,3.2293333333333334,Acústica
2k3SWquzJQW8l9tSflpwZv,0.661,0.261,0.809,0.646,0.0309,0.0,0.127,116.06,158787,2.64645,Acústica
5lQb6k7L4TiiQTxaQlHObd,0.515,0.18,0.199,0.5,0.0284,5.63e-05,0.109,136.741,220786,3.6797666666666666,Equilibrada
6jVEABkw2c3tO40bfU7yw4,0.426,0.637,0.683,0.994,0.0431,0.0,0.339,74.393,111026,1.8504333333333334,Acústica
3cyq1up5KTM0ZjOoM0NVT0,0.42,0.226,0.473,0.795,0.0308,1.05e-06,0.108,94.502,179546,2.9924333333333335,Acústica
5bVdq5NIWc9kIjKs73PXUu,0.462,0.249,0.512,0.664,0.0264,0.0,0.135,86.396,172666,2.8777666666666666,Acústica
6sGjXZ9orGk3QCnzIYh220,0.377,0.28,0.507,0.583,0.0352,3.56e-06,0.399,181.01,144666,2.4111,Equilibrada
5PQnKCQns6JPpEvtshBcC7,0.696,0.32,0.584,0.707,0.0301,0.00159,0.117,130.002,154773,2.57955,Acústica
3bZ1scEXOefpFvuLs6ZFYO,0.513,0.903,0.898,0.072,0.0524,0.000494,0.108,147.986,162586,2.709766666666667,Positiva
5ex2e9m463eIX5bRsoM7Fh,0.542,0.645,0.746,0.457,0.035,0.0,0.294,62.899,128091,2.13485,Positiva
0FmhP8kBajJ4QQ9sR92KMx,0.437,0.236,0.447,0.883,0.033,0.000127,0.226,89.301,67826,1.1304333333333334,Acústica
2ah18WjocpxIfTuGTxX3KD,0.486,0.184,0.236,0.833,0.0431,0.00041,0.114,130.922,224506,3.7417666666666665,Acústica
5VuXtj2B61UtwXOZqMADL0,0.687,0.287,0.403,0.779,0.0262,3.49e-06,0.0973,97.344,143306,2.3884333333333334,Acústica
72YayXDj2CPF1QQOnejHBI,0.629,0.282,0.342,0.744,0.0345,1.41e-06,0.0915,124.06,168133,2.802216666666667,Acústica
39ihG6Oy6NVmtSY9m5khpO,0.525,0.38,0.701,0.813,0.0284,0.0,0.254,108.623,137826,2.2971,Acústica
0kqzPzxVp4qDTEaAqLG6Iq,0.491,0.281,0.569,0.989,0.0277,4.73e-06,0.767,71.538,191506,3.1917666666666666,Acústica
1bcQIecheLD42DwnFOIiXK,0.285,0.128,0.339,0.767,0.0365,1.16e-06,0.173,82.475,159666,2.6611,Acústica
0bALGMaMJto5VFj3L4VZ6K,0.538,0.219,0.435,0.964,0.0294,0.349,0.121,113.797,138933,2.31555,Acústica
7sYajCGYZCbsZbk997CPA8,0.623,0.463,0.871,0.576,0.0289,0.0,0.169,95.363,139857,2.33095,Positiva
2Qhz9oCFHdJ9IxUqvO6moe,0.542,0.226,0.657,0.93,0.0273,1.03e-05,0.209,133.783,117026,1.9504333333333332,Acústica
410hmtHhCgT2vMbiwOpVEB,0.535,0.308,0.59,0.832,0.0407,0.0,0.389,114.322,125333,2.0888833333333334,Acústica
7gLFQlSwyIBGkDigMCT0ew,0.467,0.411,0.653,0.9,0.0272,0.0,0.249,96.334,141080,2.3513333333333333,Acústica
5tjRbvA8nJiSoybzhunifE,0.569,0.372,0.774,0.708,0.036,0.0,0.0996,164.102,133653,2.22755,Acústica
4ivEdby5Oy4AfmBbSzKlAa,0.582,0.107,0.414,0.969,0.0294,0.013,0.26,101.497,146693,2.4448833333333333,Acústica
2jsSAFUmu4BUqjcjKbLKg4,0.467,0.274,0.459,0.8,0.0293,1.77e-05,0.144,91.616,191760,3.196,Acústica
6E6R7eoL8tFYOITeJ9AaSi,0.479,0.271,0.621,0.841,0.0334,0.0,0.533,142.176,156306,2.6051,Acústica
4lIVGDbomi3JKpuFvBFISI,0.516,0.223,0.468,0.595,0.0346,1.88e-06,0.952,131.451,226973,3.7828833333333334,Equilibrada
62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,0.33,0.0686,0.0892,0.00188,0.393,112.05,176546,2.9424333333333332,Equilibrada
20McUFi8KCIVdNDLrkTDuZ,0.767,0.659,0.439,0.325,0.0444,0.0,0.13,124.946,163208,2.7201333333333335,Equilibrada
24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,0.898,0.0167,0.0495,0.0107,0.353,121.975,176840,2.9473333333333334,Dançante e energética
2prnn41CblB8B4yWACDljP,0.621,0.989,0.0348,0.015,0.0434,0.357,0.184,126.002,158095,2.634916666666667,Equilibrada
08y5oWUpZoBgQ6UdUaPQk3,0.837,0.708,0.827,0.128,0.0722,0.761,0.386,129.944,102000,1.7,Dançante e energética
2r9hCNjupNy2C2g3r6SNz6,0.722,0.787,0.852,0.0785,0.0734,6.46e-06,0.124,92.022,210285,3.50475,Dançante e energética
0e9gtpHaPwQJlYm2NlfJzU,0.533,0.644,0.366,0.0177,0.229,0.0216,0.158,159.976,247572,4.1262,Equilibrada
6EqWTM2gxDbhqqXfcxdMv8,0.763,0.84,0.349,0.0451,0.0354,0.00435,0.104,127.046,249244,4.154066666666667,Dançante e energética
11kDth1aKUEUMq9r1pqyds,0.712,0.481,0.062,0.173,0.0487,0.0,0.241,140.0,196138,3.2689666666666666,Equilibrada
228KhdItMua78vrhM342UT,0.812,0.743,0.63,0.247,0.237,0.00744,0.186,168.104,186115,3.101916666666667,Dançante e energética
4Ef3ODp0REOFXMgDL4S5fM,0.498,0.693,0.238,0.069,0.227,0.0,0.421,125.857,146190,2.4365,Equilibrada
7IdBW6Dx5LdSThQw7Zi3kK,0.661,0.486,0.309,0.454,0.0431,0.0,0.0994,78.31,208692,3.4782,Equilibrada
7fFwjuBFDt8HoVgKdcOoA7,0.661,0.486,0.309,0.454,0.0431,0.0,0.0994,78.31,208692,3.4782,Equilibrada
3rrPkyHJKxL5s4H5xUlP5H,0.661,0.486,0.309,0.454,0.0431,0.0,0.0994,78.31,208692,3.4782,Equilibrada
0Wf4zRjeuNIXbxgluZorbz,0.661,0.486,0.309,0.454,0.0431,0.0,0.0994,78.31,208692,3.4782,Equilibrada
2cYqizR4lgvp4Qu6IQ3qGN,0.763,0.628,0.193,0.0531,0.05,0.0,0.114,140.958,190557,3.17595,Equilibrada
7wBJfHzpfI3032CSD7CE2m,0.487,0.789,0.0564,0.00947,0.044,4.05e-06,0.189,150.007,270714,4.5119,Equilibrada
5rXxLUuYBd6GkkHSGKd1qL,0.5,0.731,0.542,0.0179,0.163,0.000338,0.0864,121.989,256040,4.267333333333333,Equilibrada
74CfdrhoXqfbcRsxpbbMNN,0.5,0.731,0.542,0.0179,0.163,0.000338,0.0864,121.989,256040,4.267333333333333,Equilibrada
5yy1XueQ1UFgKMIGoczJw6,0.675,0.92,0.842,0.0126,0.0539,0.117,0.329,132.001,329280,5.488,Positiva
6vtZsYQJgWLjlAFmw3K1UA,0.675,0.92,0.842,0.0126,0.0539,0.117,0.329,132.001,329280,5.488,Positiva
1BTFfC00cAH2b0EX2HmUBg,0.776,0.713,0.328,0.0379,0.0554,0.107,0.0564,109.033,244174,4.069566666666667,Dançante e energética
4k8XDEK1qII67HXtOpcl0G,0.747,0.537,0.453,0.198,0.0413,1.24e-05,0.18,97.056,178298,2.971633333333333,Equilibrada
3nX7qpKUOTMT3DYJZpNyZ0,0.675,0.92,0.842,0.0126,0.0539,0.117,0.329,132.001,329280,5.488,Positiva
37oBU3ySQ1c3Ko2bpMVaWy,0.706,0.914,0.299,0.19,0.0615,0.0,0.0886,124.03,178064,2.9677333333333333,Dançante e energética
6aanCQUqDjtuu2nwH1lSId,0.863,0.732,0.672,0.00963,0.21,0.0012,0.243,123.961,283705,4.728416666666667,Dançante e energética
60w8VmARu1sImlFvJGITX5,0.706,0.914,0.299,0.19,0.0615,0.0,0.0886,124.03,178064,2.9677333333333333,Dançante e energética
7cNFsmVpwEkew8YkfGYN82,0.693,0.934,0.505,0.0832,0.0464,0.0012,0.32,124.029,198582,3.3097,Equilibrada
3qDnNraAXKUm1uz8UWFq26,0.778,0.566,0.454,0.681,0.0314,0.000241,0.0696,117.976,186146,3.1024333333333334,Acústica
7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,0.144,0.283,0.0409,3.4e-06,0.116,128.047,150043,2.5007166666666665,Equilibrada
6EzWKhqPcFtGKLFmE6Qpxs,0.679,0.783,0.507,0.00231,0.14,8.01e-05,0.309,128.045,190664,3.1777333333333333,Equilibrada
1f7cJyMQrBF3V64TPnbfsI,0.469,0.777,0.252,0.0183,0.0742,0.0,0.111,139.967,149571,2.49285,Equilibrada
01BC4Xj5tfsfV8DLDrma7q,0.694,0.853,0.501,0.136,0.0934,0.0,0.322,106.098,199773,3.32955,Equilibrada
27a1mYSG5tYg7dmEjWBcmL,0.702,0.708,0.713,0.201,0.0547,0.0,0.118,147.98,198408,3.3068,Dançante e energética
6xcJyGpfZbuuiequtnlKt4,0.764,0.628,0.196,0.053,0.0503,0.0,0.114,140.963,190557,3.17595,Equilibrada
1MvLmHeLkaNgUScgbUVnWJ,0.598,0.561,0.0385,0.0229,0.0511,0.557,0.109,182.988,222605,3.7100833333333334,Equilibrada
5zqObw7wjBgL9TDiAymxPn,0.595,0.759,0.515,0.141,0.0423,0.0,0.172,80.953,163733,2.7288833333333335,Equilibrada
6ho0GyrWZN3mhi9zVRW7xi,0.76,0.964,0.643,0.00181,0.0577,0.703,0.0975,125.003,248035,4.133916666666667,Dançante e energética
0H8Tclo4x4kbZruQtZFNSX,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
4CWP7Zw5iq6Pwy69xlhpvl,0.611,0.533,0.288,0.0562,0.0397,0.0,0.0923,95.046,262936,4.382266666666666,Equilibrada
4IvuPZogXbY7LODs7qzr0W,0.518,0.683,0.304,0.346,0.0364,0.0,0.311,141.971,182653,3.044216666666667,Equilibrada
3wuR0YSNdT9rgWfFi1lctv,0.645,0.803,0.471,0.0312,0.034,0.0,0.13,106.03,169887,2.83145,Equilibrada
2snUW2MYlGTBWBupsJN6rb,0.771,0.729,0.689,0.313,0.0372,0.00452,0.236,124.047,202106,3.3684333333333334,Dançante e energética
0ziUJOEuvCT2QfchAJIUGy,0.771,0.729,0.689,0.313,0.0372,0.00452,0.236,124.047,202106,3.3684333333333334,Dançante e energética
5zPZZrj0Mzm4F233VveVNg,0.771,0.729,0.689,0.313,0.0372,0.00452,0.236,124.047,202106,3.3684333333333334,Dançante e energética
32qciHkfj70MyYL5OzqwTg,0.795,0.474,0.477,0.0213,0.0642,0.758,0.0967,120.017,264045,4.40075,Equilibrada
51exSvyE8WYwKUW4ExyOuf,0.795,0.474,0.477,0.0213,0.0642,0.758,0.0967,120.017,264045,4.40075,Equilibrada
4Tyh4Hjzmfuk8FrO8HNlWI,0.686,0.692,0.7,0.334,0.117,0.0,0.134,124.29,197875,3.2979166666666666,Positiva
10QPusaFcN11jk1mHrHrAc,0.65,0.823,0.432,0.00159,0.0289,0.0,0.0776,123.018,227343,3.78905,Equilibrada
0bgCV5x6FxiaDC9PRLY0xV,0.716,0.752,0.708,0.000804,0.0533,0.0,0.0757,117.025,218040,3.634,Dançante e energética
5pXw5DlkbBWf7bSWzbVeZM,0.716,0.752,0.708,0.000804,0.0533,0.0,0.0757,117.025,218040,3.634,Dançante e energética
2GYHyAoLWpkxLVa4oYTVko,0.791,0.59,0.714,0.0994,0.0793,0.00203,0.065,119.951,206066,3.4344333333333332,Positiva
0YU17F0BlVXvmx5ytsR43w,0.83,0.794,0.607,0.0253,0.432,0.0248,0.106,128.16,154226,2.5704333333333333,Dançante e energética
0ZvFYGbUkGXHThmN6Gnerr,0.574,0.718,0.316,0.309,0.0337,1.6e-06,0.109,125.974,179481,2.99135,Equilibrada
0fWKEeunafFWPc6P3N53Ec,0.767,0.605,0.657,0.559,0.187,0.000363,0.193,107.041,203200,3.3866666666666667,Equilibrada
5g7Ve1UrH6nKIQu5OqdG5t,0.792,0.703,0.472,0.0874,0.0391,0.000129,0.225,121.975,195561,3.25935,Dançante e energética
4nrW9uaXU2GqPZl5zgNRNp,0.626,0.859,0.113,0.00364,0.0408,1.89e-05,0.131,123.021,191000,3.183333333333333,Equilibrada
5B8oK6vZeBxYmq4aFklL1F,0.878,0.875,0.84,0.0507,0.0658,3.42e-05,0.356,124.006,189880,3.1646666666666667,Dançante e energética
6RhUZ7lOzOXuhmoYArOin6,0.839,0.842,0.96,0.0868,0.0392,0.0981,0.0548,122.028,169946,2.8324333333333334,Dançante e energética
3hq2FhAgexnwM7G0pgUAY9,0.839,0.842,0.96,0.0868,0.0392,0.0981,0.0548,122.028,169946,2.8324333333333334,Dançante e energética
7otdKb40Sx35ESUDzEdU1p,0.839,0.842,0.96,0.0868,0.0392,0.0981,0.0548,122.028,169946,2.8324333333333334,Dançante e energética
52y30MrhmdXnF0VaxJPLNz,0.792,0.703,0.472,0.0874,0.0391,0.000129,0.225,121.975,195561,3.25935,Dançante e energética
7flNlePf9T0DPe1xvmIeNm,0.792,0.703,0.472,0.0874,0.0391,0.000129,0.225,121.975,195561,3.25935,Dançante e energética
4ga4WvRNhMsIL38pkBbnIN,0.859,0.558,0.357,0.659,0.0902,0.324,0.124,114.978,144391,2.4065166666666666,Acústica
3OHndKzu5eMJ7OQc1BBRZV,0.594,0.374,0.147,0.28,0.304,0.00588,0.0918,138.568,195057,3.25095,Falado/Rap
4jVBIpuOiMj1crqd8LoCrJ,0.835,0.699,0.547,0.00671,0.277,0.0,0.195,154.981,202794,3.3799,Equilibrada
7bRu6qrKsJlwbxf04aZiTT,0.747,0.749,0.914,0.0798,0.0558,1.79e-06,0.318,121.964,138200,2.3033333333333332,Dançante e energética
5RDlgzKoflASU4AC0C3Sv0,0.673,0.764,0.0959,0.0667,0.296,0.19,0.12,105.018,168750,2.8125,Equilibrada
3a03BqKYbKWqn9cPqyQcD8,0.703,0.837,0.356,0.0214,0.0395,4.45e-05,0.104,124.953,182439,3.04065,Dançante e energética
3V2CTVcrKZ3M6cVgiGKmml,0.703,0.837,0.356,0.0214,0.0395,4.45e-05,0.104,124.953,182439,3.04065,Dançante e energética
17EsRsXxdcQSiPyhPIguxp,0.719,0.831,0.576,0.0431,0.0299,0.000273,0.0666,126.03,174649,2.910816666666667,Dançante e energética
4LBhdb4279nhqimREEgbf9,0.719,0.831,0.576,0.0431,0.0299,0.000273,0.0666,126.03,174649,2.910816666666667,Dançante e energética
7aOy14i2bhauyZl4r3TcP2,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
0CaXasBTOik4qmIiAQsEZK,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
5oY1YpakH5QxTMaZv4eCMi,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
1zyHKxNEqwM1wI3t3c4WZZ,0.719,0.831,0.576,0.0431,0.0299,0.000273,0.0666,126.03,174649,2.910816666666667,Dançante e energética
4OSIb3Fj9b8h38iOoBoAK9,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
4BsasVXlffiJ69bRrJXWZO,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
2scEOSUnDnquAY1qWCpTL6,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
4FiWTbRnhie5VDVr4vgdgV,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
3tIwZrNqHy9PFxVTei9djX,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
1aZwqRn7uItXDwUXemABBc,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
43gjuoEXiaaf9gKuwX7RDp,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
0o46MM3tKEDPAMwiiHiL6O,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
1t2lbnp6vmWtHU9npelxL0,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
70TpTZFReW52csA4Az7alJ,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
4X0uV0HgoNJhxCpPDKXArv,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
7CrH4BtkAGhvv0qxwn6toY,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
4VnsZmAkvBEX5BWxMAWBBG,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
4WCpgL2vHyx2vusJ5mbBnF,0.671,0.925,0.449,0.0152,0.0783,0.0,0.289,126.109,197209,3.2868166666666667,Equilibrada
5FImqqYMK6ZwLwClPDds8c,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
2PCr2VcrGoyL6ASlI0KEJh,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
1tS0gVQnNVO02srYrx9pzQ,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
5bE4GXZ1gqGqx8fFfqRFcR,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
22yb2vNuLKZXIX9hh7J7z5,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
1UnLTLbFwgzdeRWRpV5DyU,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
7LPV0bG913iKCgtYxom9UP,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
6D6jNCGiRl1VgpZB3UHOEs,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
5H3JW2JiQG432dldneCyW1,0.614,0.615,0.374,0.054,0.0444,0.0,0.0921,95.942,220290,3.6715,Equilibrada
3bhz7I1IWYWUXm5TT7ae2I,0.621,0.785,0.779,0.0165,0.11,5.92e-06,0.0512,123.96,155253,2.58755,Positiva
6OufwUcCqo81guU2jAlDVP,0.727,0.681,0.448,0.00214,0.0265,0.000307,0.0861,123.028,241970,4.0328333333333335,Equilibrada
6OaVWaGfhXn70ZJfdVcabn,0.731,0.811,0.426,0.0204,0.0712,0.0,0.411,147.045,218283,3.63805,Dançante e energética
0bv0SxeOUTgJHpugDwtYFl,0.665,0.714,0.0353,0.00388,0.0377,0.528,0.139,105.068,164571,2.74285,Equilibrada
11lFSEnkj3810ojPLj53RO,0.601,0.741,0.71,0.0467,0.127,0.0,0.244,195.943,177731,2.9621833333333334,Positiva
0MWiSBKm8Avs8iDIxcertp,0.638,0.878,0.481,0.0151,0.0484,0.000223,0.308,103.948,176800,2.9466666666666668,Equilibrada
08F16baYbciTva9P4BvpiI,0.855,0.492,0.385,0.0775,0.0483,6.71e-06,0.111,109.975,240000,4.0,Equilibrada
1wHZx0LgzFHyeIZkUydNXq,0.713,0.526,0.131,0.00767,0.032,0.000148,0.124,131.05,262693,4.378216666666667,Equilibrada
2ykXJ9QVwx9Li8nsW0h6b2,0.812,0.712,0.85,0.01,0.0452,0.0,0.108,98.029,148944,2.4824,Dançante e energética
2Xf4RoFpi7n06ppsGKbxiq,0.801,0.786,0.549,0.0439,0.0322,0.0346,0.104,127.061,184015,3.0669166666666667,Dançante e energética
0De40jMXJCkHG8IbCCnTsn,0.717,0.671,0.699,0.0018,0.0337,2.54e-06,0.0921,110.054,160656,2.6776,Equilibrada
53kWAAfx7IopXRa31MQHB8,0.558,0.877,0.762,0.274,0.145,0.0,0.162,99.988,170280,2.838,Positiva
4HKHbPMQNdmdGgFgzpCWu1,0.717,0.671,0.699,0.0018,0.0337,2.54e-06,0.0921,110.054,160656,2.6776,Equilibrada
5Ewv1Onq6GMnoWxyuChLIW,0.717,0.671,0.699,0.0018,0.0337,2.54e-06,0.0921,110.054,160656,2.6776,Equilibrada
1uIwVtzdG5tZT32O9wdXk9,0.745,0.825,0.744,0.0697,0.0748,0.0,0.168,99.98,177013,2.9502166666666665,Dançante e energética
2L8j15CcRjHzDhy58wJu6Y,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
7jwyLjTmtzE6w3q9ANqtEH,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
7HbGgThu56WHd5u54SkWkh,0.761,0.511,0.43,0.085,0.158,0.0316,0.127,82.363,173009,2.8834833333333334,Equilibrada
1kmqlqDBu1fHGsrpzbBxif,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
1qxwvAGd4N6M3HaxBRnlBz,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
3uK9mi1dFceUfWFOYbiIFE,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
7N267HKpnzJzqToo5KcaoF,0.644,0.635,0.29,0.0646,0.0453,1.33e-05,0.251,79.962,157500,2.625,Equilibrada
4yjaO9T8KNP8ZZTABXnZ3V,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
1aPqexHVW20OTamBHdWWVL,0.953,0.652,0.73,0.00456,0.0849,0.0,0.0287,122.997,214786,3.5797666666666665,Positiva
2bH2audXWKrZXRgCDomrzm,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
3GPPnpBsH1C4HCZM3pvRIr,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
3C1hNCIzLbYri8YoCPt6HV,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
6IOyREuOor8IVa0x0fvKfh,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
1HgEn8K5JFmJJ8Cmx6SQ7R,0.633,0.829,0.333,0.0653,0.0496,0.0,0.0907,95.966,175777,2.9296166666666665,Equilibrada
4SatRTEgOoq5hWsSkGTt6P,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
6WxgD0syay32FVFtmLqe3M,0.67,0.888,0.37,0.0106,0.0684,0.708,0.264,120.986,156694,2.6115666666666666,Equilibrada
2QbGkMyeZuALMT6UuM8aED,0.626,0.849,0.898,0.0732,0.123,0.0,0.593,138.997,150560,2.509333333333333,Positiva
4OOIlUC1Bzy4J2mFVXIyTp,0.771,0.599,0.535,0.367,0.157,0.0,0.149,122.005,184908,3.0818,Equilibrada
4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,0.286,0.142,0.0661,4.81e-05,0.111,151.901,142969,2.382816666666667,Equilibrada
4YAg8h8WliHZlW5wuv8Jpk,0.525,0.649,0.286,0.241,0.0655,0.0,0.129,155.995,194758,3.2459666666666664,Equilibrada
4J7CKHCF3mdL4diUsmW8lq,0.544,0.915,0.51,0.129,0.0841,0.000914,0.115,126.094,184280,3.0713333333333335,Equilibrada
2MlOUXmcofMackX3bxfSwi,0.88,0.483,0.827,0.0185,0.0505,8.68e-06,0.0607,124.009,342612,5.7102,Positiva
6TfeXwJihJRuBW3mFpib6J,0.766,0.548,0.552,0.0263,0.0373,1.81e-06,0.21,122.012,174448,2.9074666666666666,Equilibrada
7hTyEBBgIPW8GyMT37KPxl,0.826,0.647,0.178,0.359,0.129,3.68e-05,0.101,99.994,216097,3.6016166666666667,Equilibrada
73QyyUMMvtNELmULI4FOsp,0.733,0.886,0.696,0.0481,0.0426,1.81e-06,0.191,126.031,175435,2.9239166666666665,Dançante e energética
3Dzso9Q2WwupEclqgxBZht,0.669,0.687,0.386,0.152,0.043,1.6e-05,0.308,123.903,145161,2.41935,Equilibrada
1o8kO8YyMWRAeb9bE2AIxO,0.694,0.806,0.664,0.0542,0.0599,0.0,0.0927,98.077,152493,2.54155,Equilibrada
20MuVazoNMv6xjKPnRFOxG,0.741,0.645,0.488,0.192,0.0963,0.0,0.163,149.07,231963,3.86605,Equilibrada
6OzPP9Ax7YsgRWxDITRbRY,0.626,0.8,0.26,0.0267,0.035,0.000133,0.0623,127.965,160183,2.6697166666666665,Equilibrada
7e1pVaWqwd2W1KEeTBodCy,0.849,0.818,0.817,0.232,0.174,2.81e-05,0.229,123.003,153414,2.5569,Dançante e energética
6jreFSOTUAViWjKyzOC4Kg,0.601,0.775,0.483,0.269,0.0473,0.0,0.0883,119.964,190295,3.1715833333333334,Equilibrada
1A8j067qyiNwQnZT0bzUpZ,0.792,0.717,0.466,0.0927,0.0393,3.59e-05,0.226,121.985,195546,3.2591,Dançante e energética
3h6M4K3mBtb2ywoYhG7954,0.675,0.563,0.571,0.7,0.0293,2.63e-06,0.704,108.968,165172,2.752866666666667,Acústica
6qUabsNxudatEFedWGHoDh,0.859,0.77,0.348,0.0056,0.345,0.0,0.0731,155.025,207394,3.456566666666667,Dançante e energética
1qRgEKIeSrMcS62Ji4g8VT,0.717,0.692,0.524,0.0675,0.0723,0.0,0.088,102.996,141204,2.3534,Equilibrada
2LxdNADWier3MKTei8FbOY,0.686,0.892,0.752,0.0577,0.0498,7.11e-06,0.0838,126.03,157205,2.6200833333333335,Positiva
0aB9h7JRpZvJvAqnaMyhzm,0.575,0.75,0.298,0.294,0.0589,0.0,0.138,99.86,177634,2.960566666666667,Equilibrada
0sp0nxA6rNqYC4zmRQT24g,0.575,0.75,0.298,0.294,0.0589,0.0,0.138,99.86,177634,2.960566666666667,Equilibrada
