track_id,track_name,artists,main_artist,genre,popularity,popularity_level,is_hit,explicit,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,duration_ms,duration_min,music_profile
3TB0OtQMzrPoNcmXfUMVzC,Faasla,"Shamoon Ismail,Hasan Raheem",Shamoon Ismail,Indian,51,Média,Não hit,False,0.739,0.39,0.285,0.0475,0.0918,0.132,0.0732,91.961,199735,3.3289166666666667,Equilibrada
2gfYj2BD1zdK6t9rIJR0o9,Jalaluddin,Gravity,Gravity,Indian,47,Média,Não hit,False,0.804,0.678,0.532,0.385,0.116,0.0,0.121,120.009,179812,2.9968666666666666,Equilibrada
6mPet122yXpp6X8iTiNVo9,Mehman,Anupam Roy,Anupam Roy,Indian,4,Baixa,Não hit,False,0.603,0.783,0.703,0.131,0.0486,4.16e-05,0.234,127.981,270937,4.515616666666666,Positiva
621NCDEU2Pfd5R1oCqnju8,O Meri Jaan,"Pritam,KK",Pritam,Indian,44,Média,Não hit,False,0.58,0.563,0.305,0.592,0.0312,2.88e-06,0.117,133.955,297906,4.9651,Equilibrada
2FBRgW06SywHMkN4WtNLtB,Jingle Jingle,"Pritam,Mohit Chauhan,Master Saleem,Anvita Dutt",Pritam,Indian,43,Média,Não hit,False,0.776,0.477,0.695,0.36,0.173,0.0,0.25,92.02,267859,4.464316666666667,Equilibrada
5kk2LCpvmacfFTtIUbaJ34,Challa,"Pritam,Babbu Maan,Suzanne D'Mello",Pritam,Indian,44,Média,Não hit,False,0.714,0.823,0.727,0.248,0.1,2.44e-05,0.0483,96.021,225146,3.7524333333333333,Dançante e energética
1J8u6r4Iy1fT3xEil4p7VP,Nusrat,"NAALAYAK,Subir Malik,Jasmine Kaur",Naalayak,Indian,43,Média,Não hit,False,0.557,0.471,0.238,0.0714,0.0319,0.0,0.124,82.989,266024,4.4337333333333335,Equilibrada
39laDigENmKNlT94cnLWwr,Jannat Jahan,"Pritam,Rupam Islam",Pritam,Indian,43,Média,Não hit,False,0.61,0.888,0.548,0.00716,0.0435,1.17e-05,0.0884,128.024,223093,3.7182166666666667,Equilibrada
0AG54Br6LAn98m0qt2lzmX,Pee Loon X Let Her Go,Pranish VP,Pranish Vp,Indian,43,Média,Não hit,False,0.624,0.56,0.524,0.711,0.0338,4.58e-06,0.119,75.04,251977,4.1996166666666666,Acústica
1v44B665HjeVZiBMtT4TZT,"Phir Le Aya Dil (From ""Barfi!"") - Reprise","Pritam,Arijit Singh",Pritam,Indian,44,Média,Não hit,False,0.231,0.545,0.325,0.838,0.0358,3.5e-06,0.0961,77.727,305613,5.09355,Acústica
25Lek2TM4yypBuC3hyVLMN,Aasmaan,"Gravero,Dikshant",Gravero,Indian,43,Média,Não hit,False,0.607,0.324,0.38,0.327,0.0315,0.000122,0.191,138.049,173913,2.89855,Equilibrada
3w9EgtkQgMTrlSwuQEFdR0,Alizeh,"Pritam,Arijit Singh,Ash King,Shashwat Singh",Pritam,Indian,44,Média,Não hit,False,0.513,0.632,0.294,0.401,0.0449,0.000305,0.0695,87.963,282272,4.704533333333333,Equilibrada
5WXezeBcPemshsXjMCyi9b,Yaaron,"Ankur Tewari,The Ghalat Family",Ankur Tewari,Indian,42,Média,Não hit,False,0.691,0.675,0.634,0.217,0.033,0.0,0.114,102.031,252813,4.21355,Equilibrada
3MQCWVCuzdoP9M6aeXtRT6,Paani,Rohan Kamath,Rohan Kamath,Indian,42,Média,Não hit,False,0.6,0.408,0.265,0.838,0.0248,0.0,0.107,84.984,193764,3.2294,Acústica
0pmDuMDaEXDopx86QPi3WM,Main Rahoon Ya Na Rahoon (Lofi Flip),It's DPK,It'S Dpk,Indian,43,Média,Não hit,True,0.323,0.417,0.182,0.879,0.299,0.863,0.349,180.256,289258,4.820966666666667,Acústica
0Dm8v18g6ieupxLcdSpHVk,Tum Se Hi (Remix),"Pritam,Mohit Chauhan,Dj Sunil",Pritam,Indian,43,Média,Não hit,False,0.628,0.987,0.776,0.021,0.0407,0.000838,0.111,130.021,262912,4.381866666666666,Positiva
1YOW5pnfikVa6BcCBIOQUU,"Cutiepie (From ""Ae Dil Hai Mushkil"")","Pritam,Pardeep Singh Sran,Nakash Aziz",Pritam,Indian,46,Média,Não hit,False,0.799,0.929,0.952,0.253,0.0668,0.000462,0.24,127.999,231562,3.859366666666667,Dançante e energética
77wLFzZdwrXOvv3kfImkWw,"Tujhe Sochta Hoon (From ""Jannat 2"")","Pritam,KK",Pritam,Indian,43,Média,Não hit,False,0.579,0.712,0.486,0.259,0.0308,0.000253,0.18,80.998,313933,5.232216666666667,Equilibrada
7GKb2POw0d4lEICptIjCDc,Orphan,Nazz,Nazz,Indian,43,Média,Não hit,False,0.608,0.505,0.19,0.775,0.329,3.73e-06,0.278,86.686,217557,3.62595,Acústica
2sNMcxZh7AwImXtrv8UV3S,Bandey,The Local Train,The Local Train,Indian,44,Média,Não hit,False,0.658,0.621,0.613,0.0112,0.03,0.000755,0.109,92.025,305335,5.088916666666667,Equilibrada
4JEUmNniFcL5fdbrQWhcFw,Onnam Ragam,Sanah Moidutty,Sanah Moidutty,Indian,44,Média,Não hit,False,0.728,0.379,0.384,0.831,0.0524,0.000482,0.154,132.024,166590,2.7765,Acústica
21Qd9l5qGW9AmXFYgVld5l,Doobey - Sickflip Remix,"OAFF,Savera,Sickflip,Lothika,Kausar Munir",Oaff,Indian,45,Média,Não hit,False,0.69,0.859,0.507,0.0984,0.0881,0.14,0.111,128.007,197343,3.28905,Equilibrada
5Sd4nzOsmXOs5o1XEJqdYs,Itni Si Baat Hain,Shashk Tiwari,Shashk Tiwari,Indian,43,Média,Não hit,False,0.377,0.71,0.255,0.399,0.0524,0.0,0.201,143.079,228925,3.8154166666666667,Equilibrada
0hwr0giW0okbMxvOx0bXYj,Teen Dost,"Seedhe Maut,Sez on the Beat",Seedhe Maut,Indian,44,Média,Não hit,True,0.921,0.552,0.546,0.283,0.348,0.0,0.11,128.074,168007,2.800116666666667,Falado/Rap
0vCZ5WKIXb6IGgDBgdawdw,Main Tera Chill,Swattrex,Swattrex,Indian,43,Média,Não hit,False,0.471,0.327,0.354,0.74,0.0395,0.332,0.103,108.728,317899,5.298316666666667,Acústica
2VL0QXrNHXEctCBkybDSJT,Bin Tere - Lofi Flip,"Silent Ocean,Shafqat Amanat Ali,Sunidhi Chauhan,Vishal-Shekhar",Silent Ocean,Indian,43,Média,Não hit,False,0.278,0.384,0.0396,0.29,0.0467,0.00894,0.357,110.286,213320,3.5553333333333335,Equilibrada
3j0kDJnC1k0nGeHdfAXqSj,Kaise Hua - Unplugged,Harshit Mehta,Harshit Mehta,Indian,43,Média,Não hit,False,0.556,0.218,0.289,0.788,0.0305,0.0,0.0964,139.775,221400,3.69,Acústica
6H1E2jC5xa2TzDN2Pc63xo,Tera hua na mai kabhi 2.0,"Swattrex,Swattrex One",Swattrex,Indian,43,Média,Não hit,False,0.604,0.406,0.486,0.154,0.213,0.0,0.316,89.775,229340,3.8223333333333334,Equilibrada
2kD181x9Lb9CMzzqRm7voB,Rani mehlan di X ik pal chain,Jaigo Gill,Jaigo Gill,Indian,43,Média,Não hit,False,0.5,0.214,0.401,0.859,0.079,0.0,0.124,74.85,129600,2.16,Acústica
6BW2J9jf7C4J4Dn5BBn2pM,Sreeragamo - Rendition,Sanah Moidutty,Sanah Moidutty,Indian,44,Média,Não hit,False,0.715,0.44,0.215,0.83,0.0429,0.0213,0.0868,95.879,225463,3.7577166666666666,Acústica
6bIW3HRLb5hAr0n9Teyjpe,Bandeya - Lofi Flip,"Jay Kava,Arijit Singh,Shaarib Toshi",Jay Kava,Indian,43,Média,Não hit,False,0.402,0.301,0.0896,0.786,0.032,0.902,0.102,79.723,183720,3.062,Acústica
0nLLGNy0tQBuXszpbmKbSR,Tumse Bhi Zyada - Lofi,Emrose Percussion,Emrose Percussion,Indian,43,Média,Não hit,False,0.533,0.588,0.147,0.433,0.0279,0.0,0.0946,85.097,204290,3.4048333333333334,Equilibrada
2IulSJm7yYCifkJp9caq01,"Theradi Veeethiyil Devathai (From ""Run"")","Manikka Vinayagam,Karthik",Manikka Vinayagam,Indian,43,Média,Não hit,False,0.844,0.523,0.951,0.263,0.173,0.0,0.214,142.495,295392,4.9232,Positiva
2l4w5ctthghnZXpekYyBn4,Boondein,Silk Route,Silk Route,Indian,43,Média,Não hit,False,0.652,0.429,0.196,0.566,0.0257,0.00397,0.0953,112.008,290249,4.837483333333333,Equilibrada
6BJxQbKyQSdBOBIuW5TTmi,Shikdum,"Pritam,Shaan,Shreya Ghoshal,Sameer",Pritam,Indian,44,Média,Não hit,False,0.703,0.866,0.535,0.156,0.061,0.00527,0.145,93.839,327575,5.459583333333334,Dançante e energética
548ajREPV0T2PtOntVtZZn,Te Amo (Reprise),"Pritam,Mohit Chauhan",Pritam,Indian,43,Média,Não hit,False,0.73,0.306,0.54,0.753,0.0302,0.0,0.0902,128.054,294512,4.908533333333334,Acústica
0hnHxTlTDjYysw9mf5BgxA,Baat Bangayi,"Rawal,Bharg",Rawal,Indian,44,Média,Não hit,False,0.69,0.454,0.389,0.498,0.448,0.0,0.2,80.001,210000,3.5,Falado/Rap
0h0gWburhWxIhV9h7kyX3l,Jogi,Swastik The Band,Swastik The Band,Indian,41,Média,Não hit,False,0.55,0.648,0.352,0.276,0.0557,9.72e-05,0.069,80.03,376854,6.2809,Equilibrada
5Y3OxkwWPuFZc5rRoJE45A,Promises,"Shamoon Ismail,Annural Khalid",Shamoon Ismail,Indian,49,Média,Não hit,False,0.666,0.35,0.272,0.204,0.0389,0.00437,0.238,149.873,195865,3.2644166666666665,Equilibrada
07MacAZYafSc04kQ7FXdUe,Ik Vaari Aa Lofi Mix,"Pritam,Arijit Singh,DJ Yogii",Pritam,Indian,44,Média,Não hit,False,0.534,0.411,0.16,0.117,0.0251,0.000183,0.219,100.045,282197,4.703283333333333,Equilibrada
61tTaZhoX9wHV7ofCbsTDv,Sanak,Authen,Authen,Indian,43,Média,Não hit,True,0.829,0.424,0.556,0.431,0.27,0.0,0.0627,126.936,219212,3.6535333333333333,Equilibrada
3KbKry2TY2FjT8NMJPWvzm,Tu,Vasu Raina,Vasu Raina,Indian,41,Média,Não hit,False,0.69,0.32,0.548,0.902,0.0996,0.00937,0.348,129.988,230769,3.84615,Acústica
2GkmxOZ0hrTk3ey6fqtgSS,Falak,"Ravator,Adarsh Rao,Kutle Khan,Rishab Rikhiram Sharma",Ravator,Indian,44,Média,Não hit,False,0.508,0.661,0.567,0.377,0.0307,4.36e-05,0.0597,94.951,205263,3.42105,Equilibrada
72s1xrc7E27aATdCMbFMC6,"Shayad (Film Version) - From ""Love Aaj Kal""","Pritam,Jubin Nautiyal,Madhubanti Bagchi",Pritam,Indian,43,Média,Não hit,False,0.345,0.508,0.287,0.912,0.0358,0.00138,0.101,135.21,245732,4.095533333333333,Acústica
10aDiDITMu33TQNqVR35iM,Dukandaar,Gravity,Gravity,Indian,44,Média,Não hit,False,0.712,0.764,0.577,0.325,0.357,0.0,0.0819,168.06,191428,3.1904666666666666,Dançante e energética
2XLjGMZHV31QJGwbALFj95,Ja Tujhko,Deepak Rathore Project,Deepak Rathore Project,Indian,42,Média,Não hit,False,0.375,0.559,0.408,0.367,0.0523,0.0,0.0923,159.93,365624,6.093733333333334,Equilibrada
6eP90p1HtbiIAM6YUBfOQk,Tere Bin,"Pritam,Sonu Nigam",Pritam,Indian,43,Média,Não hit,False,0.529,0.492,0.591,0.801,0.0326,0.0,0.0951,133.144,315733,5.262216666666666,Acústica
6amE4gTVDL22hcmavxVI4L,Arambath - From “Second Show”,Avial,Avial,Indian,41,Média,Não hit,False,0.617,0.943,0.474,0.0246,0.0338,0.2,0.0842,130.029,262360,4.3726666666666665,Equilibrada
0KRSjRi3cEKMuFhAXKyd7d,Lamhe Guzar Gaye,Anupam Roy,Anupam Roy,Indian,45,Média,Não hit,False,0.575,0.394,0.271,0.357,0.0238,2.05e-05,0.153,94.936,258069,4.30115,Equilibrada
1UqbTqxDiuEBcBSQK3xQYy,9XM Smashup #888 by DJ Aqeel Ali,"Pritam,Ikka,Intense,Amit Trivedi,Jigar,Sachin,Manj Musik",Pritam,Indian,43,Média,Não hit,False,0.634,0.911,0.507,0.0343,0.0821,0.0,0.344,127.997,263026,4.383766666666666,Equilibrada
1TugHvK1YzqMBWemwShxqs,Ka Karoon Sajni Guitar,Sunil Ganguly,Sunil Ganguly,Indian,41,Média,Não hit,False,0.452,0.396,0.437,0.811,0.0321,1.12e-05,0.15,113.544,270759,4.51265,Acústica
7ztCi9k76A4QmSqWEutFyV,"Radha (From ""Jab Harry Met Sejal"")","Pritam,Shahid Mallya,Sunidhi Chauhan",Pritam,Indian,46,Média,Não hit,False,0.693,0.896,0.854,0.31,0.0682,0.0,0.195,126.995,301889,5.031483333333333,Positiva
6bw3WXPnJuyk42dtBuRhrn,Daastaan,Ramil Ganjoo,Ramil Ganjoo,Indian,41,Média,Não hit,False,0.489,0.387,0.42,0.587,0.0341,4.1e-05,0.121,172.135,196744,3.2790666666666666,Equilibrada
7udmtuYHCGp0ImJAncUj1q,Saawan,Bombay Bandook,Bombay Bandook,Indian,42,Média,Não hit,False,0.488,0.703,0.589,0.148,0.0359,0.00909,0.506,81.511,231165,3.85275,Equilibrada
2VTUr7TWzOnBig59RYdCsC,"Gerua (From ""Dilwale"")","Pritam,Arijit Singh,Antara Mitra",Pritam,Indian,46,Média,Não hit,False,0.371,0.668,0.403,0.636,0.0497,2e-06,0.294,87.458,345558,5.7593,Acústica
04oeBOWbmmCvDgORmH6377,"Tu Hi Mera (From ""Jannat 2"")","Pritam,Shafqat Amanat Ali",Pritam,Indian,42,Média,Não hit,False,0.621,0.859,0.873,0.546,0.102,0.0,0.11,90.047,272973,4.54955,Positiva
72CIisVz9fR68qSeeAewIM,Tere Siva Jag Mein (Cafe Edit),"Pritam,Darshan Raval",Pritam,Indian,42,Média,Não hit,False,0.589,0.431,0.223,0.803,0.0266,0.0383,0.107,115.918,215283,3.58805,Acústica
2jhl4HxYbNC5OPvqxiodUG,Kya Dekhu,Osho Jain,Osho Jain,Indian,41,Média,Não hit,False,0.612,0.205,0.31,0.884,0.0307,1.98e-06,0.139,82.953,185059,3.0843166666666666,Acústica
1td6b58gC8XtZ87OTDtoWk,Tujhe Bhula Diya - Lofi,"EXE ROHIT,Kaif Imam",Exe Rohit,Indian,42,Média,Não hit,False,0.524,0.485,0.19,0.591,0.0398,0.0,0.114,112.061,440137,7.335616666666667,Equilibrada
2Niyp1yifjn062AWqYtis3,"Mann Melo, Pt. 1","Jasleen Royal,Siddharth Amit Bhavsar",Jasleen Royal,Indian,44,Média,Não hit,False,0.642,0.329,0.45,0.703,0.0262,0.00282,0.103,101.993,247704,4.1284,Acústica
67mmy7Mhim6DmeFHHoqptH,Aakhri Salaam,The Local Train,The Local Train,Indian,43,Média,Não hit,False,0.471,0.651,0.495,0.147,0.0327,0.000241,0.197,173.906,277432,4.623866666666666,Equilibrada
6wxm92a18bGEP5N4QusCIx,Mere Yaar,The Local Train,The Local Train,Indian,43,Média,Não hit,False,0.343,0.508,0.304,0.191,0.0341,0.000377,0.278,78.126,286720,4.778666666666667,Equilibrada
574Kj3og09j0W5V4oH0FtC,Bhavani's Limitless Love for Dad - Instrumental,Arrol Corelli,Arrol Corelli,Indian,42,Média,Não hit,False,0.324,0.119,0.199,0.99,0.0413,0.902,0.0841,70.085,67452,1.1242,Acústica
5u0zwaGbSJ9wChD2g3tydl,Subha Hone Na De (Remix),"Pritam,Mika Singh,Shefali Alvares,Kiran Kamath",Pritam,Indian,43,Média,Não hit,False,0.739,0.898,0.365,0.184,0.0691,0.0586,0.215,131.986,299026,4.983766666666667,Dançante e energética
1G9sOxmVZMxvv6RoUGLmJy,Baatein Ye Kabhi Na - Lofi Flip,"Deepanshu Ruhela,Swattrex,Arijit Singh,Jeet Gannguli",Deepanshu Ruhela,Indian,42,Média,Não hit,False,0.539,0.481,0.235,0.832,0.0262,0.0,0.0565,84.998,158360,2.6393333333333335,Acústica
3WBsWNtL054HCFz7UUGK9e,Teri Ay,Umer Farooq,Umer Farooq,Indian,42,Média,Não hit,False,0.666,0.456,0.276,0.617,0.0262,0.00166,0.127,100.008,232800,3.88,Acústica
0G5tgEYkfBj9pREQWHYCq3,Chup Chup Ke (Film Version),"Pritam,Ash King,Muazzam,Rizwan Ali Khan",Pritam,Indian,42,Média,Não hit,False,0.685,0.755,0.889,0.727,0.0912,0.0,0.271,89.985,230569,3.8428166666666668,Acústica
6YNl1rXbhKvmbMrw9cp3RQ,Faasle,"Kaavish,Quratulain Balouch",Kaavish,Indian,47,Média,Não hit,False,0.531,0.468,0.322,0.176,0.0319,0.0,0.149,119.966,311040,5.184,Equilibrada
4qBoJAVBL9qDEfUOlYeCyY,Main Laut Aaunga,Kaash,Kaash,Indian,42,Média,Não hit,False,0.371,0.519,0.091,0.303,0.0286,0.0,0.2,180.772,306887,5.1147833333333335,Equilibrada
0FRl4DqRO25UCCha7snvH4,Bombay Sapphire,"Rawal,Bharg,Raga",Rawal,Indian,44,Média,Não hit,True,0.823,0.441,0.534,0.332,0.334,2.48e-06,0.0604,120.854,202314,3.3719,Falado/Rap
2N3GHtSgZidPRn1hcmJ2ia,Sajda,"Ink Heart,Hashim Nawaz",Ink Heart,Indian,44,Média,Não hit,False,0.885,0.674,0.395,0.33,0.236,9.15e-06,0.245,115.043,240000,4.0,Equilibrada
3PbTavZmyYwMWqYsAC44id,Tu Hai Kahaan?,"Advait,AMAN",Advait,Indian,42,Média,Não hit,False,0.591,0.389,0.581,0.828,0.135,0.0108,0.602,79.96,180000,3.0,Acústica
4Pytpetqvmfn59yTTaugOu,Meri Tum Ho,"Pritam,Jubin Nautiyal,Ash King",Pritam,Indian,42,Média,Não hit,False,0.529,0.424,0.458,0.904,0.0412,0.000179,0.09,81.984,227694,3.7949,Acústica
54zn5NDDEeKOVWov1RtXCK,Tara,Deepak Rathore Project,Deepak Rathore Project,Indian,41,Média,Não hit,False,0.647,0.405,0.288,0.807,0.0514,0.000555,0.206,163.992,272281,4.538016666666667,Acústica
2AHlAZJS2tTnhDqqlIm6O3,Khayal,Shamoon Ismail,Shamoon Ismail,Indian,44,Média,Não hit,False,0.56,0.152,0.293,0.269,0.0537,0.000108,0.155,156.168,186985,3.116416666666667,Equilibrada
5WmulZwnY1U5566pqYWstk,Doobna Aata Hai,Deepak Rathore Project,Deepak Rathore Project,Indian,41,Média,Não hit,False,0.558,0.312,0.309,0.782,0.0363,0.0,0.105,148.534,321912,5.3652,Acústica
13bxvI8AveCg4FOJTCULnb,Wajah,Piyush Bhisekar,Piyush Bhisekar,Indian,41,Média,Não hit,False,0.563,0.212,0.219,0.468,0.0332,4.03e-06,0.206,87.939,224486,3.741433333333333,Equilibrada
6r7QuBSfe9Ooz2VcWAH9jw,Tum Se Hi (Instrumental),Pritam,Pritam,Indian,43,Média,Não hit,False,0.524,0.482,0.419,0.792,0.0302,0.496,0.162,124.977,294057,4.90095,Acústica
3yAoryfVJoowaJpbxezXaB,KIMONO,"Gravity,DC Krma,Outfly,RORO,Started Off Poor",Gravity,Indian,43,Média,Não hit,True,0.672,0.673,0.333,0.0879,0.337,0.0,0.289,139.848,264813,4.41355,Falado/Rap
6bQVF0ZSndzISHx8ZPupZh,Chaap Tilak,Jeffrey Iqbal,Jeffrey Iqbal,Indian,44,Média,Não hit,False,0.614,0.595,0.495,0.0247,0.0924,0.0,0.118,92.035,190277,3.1712833333333332,Equilibrada
7EDsUT0289qe2W6N2vTe47,Ghar,"Pritam,Nikhita Gandhi,Mohit Chauhan",Pritam,Indian,42,Média,Não hit,False,0.471,0.684,0.359,0.757,0.0542,0.000163,0.141,109.914,220909,3.6818166666666667,Acústica
5xjyNMOqltVvvX6AGg6bDE,Ajj kal ve X Awaaz,Jaigo Gill,Jaigo Gill,Indian,41,Média,Não hit,False,0.401,0.309,0.0659,0.898,0.0819,0.0,0.111,81.767,174294,2.9049,Acústica
4346ts6RdbK3diJWlFX37J,Kuch Soona Sa Hai,Ayush Panda,Ayush Panda,Indian,42,Média,Não hit,False,0.639,0.386,0.158,0.822,0.0252,1.85e-06,0.107,91.89,283312,4.721866666666667,Acústica
4DsZFbvLhBxz5rQZiozfDn,Deathcab,Ditty,Ditty,Indian,43,Média,Não hit,False,0.621,0.23,0.229,0.676,0.0259,0.0022,0.11,92.08,218083,3.634716666666667,Acústica
4cYEZL3n0ykn0Ohdg3cLnF,MAST MAGAN lo-fi Extended Version,Aadesh Goud,Aadesh Goud,Indian,42,Média,Não hit,False,0.473,0.376,0.179,0.878,0.0377,0.00405,0.333,139.957,164571,2.74285,Acústica
5se0sLcaUymYKRUm0lCBgt,Tere Jaisa,"Vaibhav Bundhoo,Kamakshi Khanna",Vaibhav Bundhoo,Indian,41,Média,Não hit,False,0.511,0.219,0.234,0.91,0.0457,0.00229,0.0946,168.051,312000,5.2,Acústica
2jfLNlyUpxhFkoo1lJjiL3,City Life,Raghav Meattle,Raghav Meattle,Indian,41,Média,Não hit,False,0.647,0.45,0.339,0.563,0.0339,6.89e-05,0.143,94.962,160844,2.6807333333333334,Equilibrada
2Oh9r43SRHRd4oTdvBieMG,Tay Hai - Lo-Fi Remix,Harsh,Harsh,Indian,42,Média,Não hit,False,0.556,0.284,0.198,0.87,0.0465,0.00824,0.116,119.782,180937,3.015616666666667,Acústica
4BKlZ0UQOjombKzFFkgSlm,Mila Hai Jabse Tu,Ashwin Adwani,Ashwin Adwani,Indian,41,Média,Não hit,False,0.714,0.405,0.441,0.819,0.0312,1.04e-05,0.0884,119.958,200265,3.33775,Acústica
7p33u7IZ8j9NoQeI1v45oG,Obhabe Keno,Anupam Roy,Anupam Roy,Indian,43,Média,Não hit,False,0.578,0.307,0.316,0.871,0.032,2.72e-05,0.114,77.917,213016,3.5502666666666665,Acústica
7Ja9xfr9nlVNCfpwTZfx37,Kahaani (Aankhon Ke Pardon Pe),"Joi Barua,Neuman Pinto",Joi Barua,Indian,42,Média,Não hit,False,0.299,0.178,0.0653,0.804,0.03,0.000366,0.0867,98.92,207208,3.4534666666666665,Acústica
6pAhvOwiPw9pVUKEu1zZFQ,Farishton,Khatija Rahman,Khatija Rahman,Indian,41,Média,Não hit,False,0.291,0.249,0.402,0.889,0.031,2.37e-06,0.0934,146.876,217120,3.6186666666666665,Acústica
3Zms33ljkpMreeKYeEyBzv,Bigadne De,"Pritam,Benny Dayal",Pritam,Indian,43,Média,Não hit,False,0.632,0.821,0.44,0.528,0.0697,0.0,0.293,127.994,258750,4.3125,Equilibrada
1V6bH5RuAckjJ6NXC3GfT4,Pal Pal Dil Ke Paas - Lofi,Deep Joshi,Deep Joshi,Indian,42,Média,Não hit,False,0.554,0.376,0.323,0.688,0.0329,0.0218,0.116,112.833,161146,2.685766666666667,Acústica
30wcq6YLlZ0osWhlKes6So,Tum Se Hi - Lofi Flip,"Deepanshu Ruhela,Swattrex,Ankit Tiwari",Deepanshu Ruhela,Indian,41,Média,Não hit,False,0.497,0.561,0.193,0.0431,0.0291,0.0,0.712,84.994,166845,2.78075,Equilibrada
4dMVGmeV0Mr84GagYaVU1v,Blame The Night,"Pritam,Arijit Singh,Aditi Singh Sharma,Piyush Kapoor",Pritam,Indian,42,Média,Não hit,False,0.608,0.985,0.346,0.181,0.141,1.86e-06,0.716,139.977,265018,4.416966666666666,Equilibrada
7LGyAwowOr72wiBTsEL4tL,Zehnaseeb - Lofi Flip,"Deepanshu Ruhela,Swattrex,Chinmayi Sripada,Shekhar Ravjiani,Vishal-Shekhar",Deepanshu Ruhela,Indian,41,Média,Não hit,False,0.604,0.496,0.196,0.643,0.0413,0.0,0.368,80.0,192000,3.2,Acústica
3RqkIWvQt2OZzEU0EzV4IK,Enna Solla - Rendition,Sanah Moidutty,Sanah Moidutty,Indian,42,Média,Não hit,False,0.507,0.442,0.515,0.73,0.136,0.00583,0.251,113.385,173647,2.8941166666666667,Acústica
4JfKWoRDra7wa25TJ1iMnC,Agomonir Gaan,Anupam Roy,Anupam Roy,Indian,43,Média,Não hit,False,0.41,0.48,0.332,0.534,0.0316,6.39e-05,0.101,167.733,346280,5.771333333333334,Equilibrada
0RM5vou1ZdEtpYuqchUwTA,Chhan Ke Mohalla,"Pritam,Sunidhi Chauhan,Ritu Pathak",Pritam,Indian,43,Média,Não hit,False,0.838,0.92,0.745,0.155,0.178,7.95e-06,0.392,104.968,313597,5.226616666666667,Dançante e energética
7596eBIYFgnvPRW96Mdjls,Humsafar,"Shashk Tiwari,Kiran Dhormare",Shashk Tiwari,Indian,41,Média,Não hit,False,0.67,0.642,0.144,0.305,0.0479,0.0206,0.167,93.958,213507,3.55845,Equilibrada
5xmjWsbzanFZFnWsIfzNUQ,Bhula Dena - Lofi Mix,"Coffeekids,Tragedy 999",Coffeekids,Indian,41,Média,Não hit,False,0.509,0.209,0.0382,0.209,0.0269,0.00234,0.0903,72.022,136605,2.27675,Equilibrada
7pYf8qnRqAK6YxOm97vttf,"Aruva Meesai (From ""Dhol"")","Manikka Vinayagam,Vithu Prabakar",Manikka Vinayagam,Indian,43,Média,Não hit,False,0.756,0.896,0.921,0.271,0.125,3.28e-06,0.037,147.87,284773,4.746216666666666,Dançante e energética
6H5ha56M8Go3VjOwEV9L5P,Pondatiya Nee,Manikka Vinayagam,Manikka Vinayagam,Indian,41,Média,Não hit,False,0.658,0.839,0.69,0.0853,0.217,0.0,0.0798,123.864,250676,4.177933333333334,Equilibrada
1Dt1SdjNS7NBuQLB5cVW1o,Pal Pal Dil Ke Paas - Unwind Instrumental,"Paras Nath,Shomu Seal",Paras Nath,Indian,43,Média,Não hit,False,0.715,0.277,0.243,0.73,0.0299,0.826,0.0821,122.034,250093,4.168216666666667,Acústica
1eR6d1EuujPXYHXEKgK6VU,Hum To Bhai Jaise Hain,"Madan Mohan,Lata Mangeshkar,Javed Akhtar",Madan Mohan,Indian,44,Média,Não hit,False,0.728,0.804,0.578,0.238,0.0481,0.00162,0.163,97.991,257645,4.294083333333333,Dançante e energética
4uOWajRHiTiwbpG4CTcPvL,Avichhu Vatcha,Manikka Vinayagam,Manikka Vinayagam,Indian,42,Média,Não hit,False,0.645,0.511,0.511,0.0336,0.176,0.00627,0.14,89.932,71293,1.1882166666666667,Equilibrada
7A7Jy2DdlkKxemKHYV0Zep,Ullu Ka Pattha,"Pritam,Arijit Singh,Nikhita Gandhi",Pritam,Indian,42,Média,Não hit,False,0.745,0.891,0.906,0.359,0.0421,0.0567,0.104,122.025,211176,3.5196,Dançante e energética
2kpV3d1StkNIChcdWLZHQ5,Xuronjona,"Tonmoy Krypton,Sannidhya Bhuyan",Tonmoy Krypton,Indian,41,Média,Não hit,False,0.699,0.339,0.439,0.601,0.0323,0.368,0.0932,104.993,299041,4.984016666666666,Acústica
0DanEzIERtRw1Toae6IFXM,Rangapura Vihara,Agam,Agam,Indian,40,Média,Não hit,False,0.43,0.471,0.255,0.229,0.0307,0.00106,0.156,92.024,537295,8.954916666666668,Equilibrada
6TtLTWOLUrG88dCZawBywQ,Xullo Son,"Debabrata Gogoi,Rajnish Saikia",Debabrata Gogoi,Indian,40,Média,Não hit,False,0.709,0.395,0.463,0.696,0.0396,0.00115,0.135,129.825,154346,2.572433333333333,Acústica
5PFO5wajg9qK427Bb1aLF1,One,Thaikkudam Bridge,Thaikkudam Bridge,Indian,41,Média,Não hit,False,0.613,0.813,0.648,0.188,0.0546,0.0,0.0856,112.458,269625,4.49375,Equilibrada
29aAMNNgGe3g5G4CnwlHuL,Rahguzar,Adarsh Rao,Adarsh Rao,Indian,41,Média,Não hit,False,0.605,0.463,0.499,0.478,0.0293,0.000737,0.104,117.924,208166,3.4694333333333334,Equilibrada
